,name,experiment,label,day,day_moment,pbs,cage,group,eye,dose,path
3612,OCT_Image_RE_Circle-2017-07-24-20-02-45.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A5,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A5 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-20-02-45.tif
3613,OCT_Image_RE_Circle-2017-07-24-20-03-53.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A5,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A5 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-20-03-53.tif
3614,OCT_Image_RE_Circle-2017-07-24-20-01-51.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A5,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A5 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-20-01-51.tif
3615,OCT_Image_RE_Circle-2017-07-24-20-02-07.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A5,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A5 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-20-02-07.tif
3616,OCT_Image_RE_Circle-2017-07-24-19-24-28.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-24-28.tif
3617,OCT_Image_RE_Circle-2017-07-24-19-25-20.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-20.tif
3618,OCT_Image_RE_Circle-2017-07-24-19-25-39.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-39.tif
3619,OCT_Image_RE_Circle-2017-07-24-19-25-52.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-52.tif
3620,OCT_Image_RE_Circle-2017-07-24-19-25-45.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-45.tif
3621,OCT_Image_RE_Circle-2017-07-24-19-26-02.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-26-02.tif
3622,OCT_Image_RE_Circle-2017-07-24-19-25-06.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-06.tif
3623,OCT_Image_RE_Circle-2017-07-24-19-25-11.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-11.tif
3624,OCT_Image_RE_Circle-2017-07-24-19-25-16.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-16.tif
3625,OCT_Image_RE_Circle-2017-07-24-19-25-28.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A4 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-19-25-28.tif
3626,OCT_Image_RE_Circle-2017-07-24-18-44-12.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-44-12.tif
3627,OCT_Image_RE_Circle-2017-07-24-18-45-03.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-03.tif
3628,OCT_Image_RE_Circle-2017-07-24-18-45-49.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-49.tif
3629,OCT_Image_RE_Circle-2017-07-24-18-44-52.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-44-52.tif
3630,OCT_Image_RE_Circle-2017-07-24-18-45-07.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-07.tif
3631,OCT_Image_RE_Circle-2017-07-24-18-45-45.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-45.tif
3632,OCT_Image_RE_Circle-2017-07-24-18-44-56.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-44-56.tif
3633,OCT_Image_RE_Circle-2017-07-24-18-45-13.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-13.tif
3634,OCT_Image_RE_Circle-2017-07-24-18-45-31.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-31.tif
3635,OCT_Image_RE_Circle-2017-07-24-18-44-59.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-44-59.tif
3636,OCT_Image_RE_Circle-2017-07-24-18-45-41.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-41.tif
3637,OCT_Image_RE_Circle-2017-07-24-18-45-27.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-27.tif
3638,OCT_Image_RE_Circle-2017-07-24-18-45-37.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-45-37.tif
3639,OCT_Image_RE_Circle-2017-07-24-18-44-46.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C19,A3,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C19 A3 300uM ET-1/OCT_Image_RE_Circle-2017-07-24-18-44-46.tif
3640,OCT_Image_RE_Circle-2017-07-25-14-22-02.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-22-02.tif
3641,OCT_Image_RE_Circle-2017-07-25-14-22-07.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-22-07.tif
3642,OCT_Image_RE_Circle-2017-07-25-14-22-19.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-22-19.tif
3643,OCT_Image_RE_Circle-2017-07-25-14-22-24.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-22-24.tif
3644,OCT_Image_RE_Circle-2017-07-25-14-22-29.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-22-29.tif
3645,OCT_Image_RE_Circle-2017-07-25-14-21-49.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-21-49.tif
3646,OCT_Image_RE_Circle-2017-07-25-14-22-39.tif,17-7-24 ET-1 300-500 DR StudyB t2,healthy,0,before,-,C20,A1,right,500uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/DAY 0 -injection/Before injection/C20 A1 500uM ET-1/OCT_Image_RE_Circle-2017-07-25-14-22-39.tif
4245,OCT_Image_RE_Circle-2017-10-31-11-33-47.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-33-47.tif
4246,OCT_Image_RE_Circle-2017-10-31-11-32-42.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-32-42.tif
4247,OCT_Image_RE_Circle-2017-10-31-11-33-36.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-33-36.tif
4248,OCT_Image_RE_Circle-2017-10-31-11-33-40.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-33-40.tif
4249,OCT_Image_RE_Circle-2017-10-31-11-34-05.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-34-05.tif
4250,OCT_Image_RE_Circle-2017-10-31-11-34-38.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-34-38.tif
4251,OCT_Image_RE_Circle-2017-10-31-11-33-31.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-33-31.tif
4252,OCT_Image_RE_Circle-2017-10-31-11-35-06.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-35-06.tif
4253,OCT_Image_RE_Circle-2017-10-31-11-33-43.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-33-43.tif
4254,OCT_Image_RE_Circle-2017-10-31-11-32-55.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-32-55.tif
4255,OCT_Image_RE_Circle-2017-10-31-11-34-43.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-34-43.tif
4256,OCT_Image_RE_Circle-2017-10-31-11-34-51.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-34-51.tif
4257,OCT_Image_RE_Circle-2017-10-31-11-34-10.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-34-10.tif
4258,OCT_Image_RE_Circle-2017-10-31-11-33-57.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C34,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C34 A2 GpA/OCT_Image_RE_Circle-2017-10-31-11-33-57.tif
4264,OCT_Image_RE_Circle-2017-10-30-11-13-18.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-13-18.tif
4265,OCT_Image_RE_Circle-2017-10-30-11-09-53.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-09-53.tif
4266,OCT_Image_RE_Circle-2017-10-30-11-10-53.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-10-53.tif
4267,OCT_Image_RE_Circle-2017-10-30-11-11-55.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-11-55.tif
4268,OCT_Image_RE_Circle-2017-10-30-11-12-28.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-12-28.tif
4269,OCT_Image_RE_Circle-2017-10-30-11-11-08.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-11-08.tif
4270,OCT_Image_RE_Circle-2017-10-30-11-11-42.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-11-42.tif
4271,OCT_Image_RE_Circle-2017-10-30-11-10-35.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-10-35.tif
4272,OCT_Image_RE_Circle-2017-10-30-11-13-42.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-13-42.tif
4273,OCT_Image_RE_Circle-2017-10-30-11-10-49.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-10-49.tif
4274,OCT_Image_RE_Circle-2017-10-30-11-10-57.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-10-57.tif
4275,OCT_Image_RE_Circle-2017-10-30-11-13-39.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-13-39.tif
4276,OCT_Image_RE_Circle-2017-10-30-11-10-27.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-10-27.tif
4277,OCT_Image_RE_Circle-2017-10-30-11-13-02.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-13-02.tif
4278,OCT_Image_RE_Circle-2017-10-30-11-13-05.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-13-05.tif
4279,OCT_Image_RE_Circle-2017-10-30-11-11-04.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-11-04.tif
4280,OCT_Image_RE_Circle-2017-10-30-11-10-40.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-10-40.tif
4281,OCT_Image_RE_Circle-2017-10-30-11-12-58.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C32,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C32 A2 GpA/OCT_Image_RE_Circle-2017-10-30-11-12-58.tif
4292,OCT_Image_RE_Circle-2017-10-30-17-11-12.tif,C-3 NPY335-ET1 17-10-30,healthy,0,before,-,C33,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/C-3 NPY335-ET1 17-10-30/Before injection/C33 A2 GpB/OCT_Image_RE_Circle-2017-10-30-17-11-12.tif
